IDNO,State,Class,Name,Population,Lat,Long
6153,Makaska,town,Redbank,27747,,
6154,Makaska,village,Reed,2001,,
6155,Makaska,village,Racetrack,4558,,
6156,Makaska,village,Seven Bits,657,,
6157,Makaska,village,Silvatown,711,,
6158,Makaska,village,Poplar Crossing,749,,
6159,Makaska,village,Rootville,591,,
6160,Makaska,village,De Mille,558,,
6161,Makaska,village,Slaughter,3001,,
6162,Makaska,village,Tengri House,6001,,
6163,Makaska,village,The Pale,4698,,
6164,Makaska,village,Yardley,620,,
6165,Makaska,town,Lower Uppington,86023,,
6166,Makaska,village,Scotttown,232,,
6167,Makaska,village,Nixon's Quarry,,,
6168,Makaska,village,Blue Guitar Hill,992,,
6169,Makaska,village,Wide Branch,211,,
6170,Makaska,village,Lazarus Lake,1211,,
6171,Makaska,village,Veracruz,5809,,
6172,Makaska,village,Ridgway,278,,
6173,Makaska,village,Wakichichupi,5091,,
6174,Makaska,village,Dean's Drift,989,,
6175,Makaska,village,Duy,,,
6176,Makaska,village,Ravenshoe,2303,,
6177,Makaska,village,Seraphim Heights,2966,,
6178,Makaska,village,Ingraham Line,5982,,
6179,Makaska,village,Arbuckle Quarry,3303,,
6180,Makaska,village,Planet,7471,,
6181,Makaska,village,Grasshopper Island,2626,,
6182,Makaska,village,Willow Creek,2284,,
6183,Makaska,village,The Green,1712,,
6184,Makaska,village,Marlow,2401,,
6185,Makaska,village,Paisley Gardens,4200,,
6186,Makaska,village,Petachona,3330,,
6187,Makaska,village,Moonshine Bay,6744,,
6188,Makaska,town,Suburbia,19811,,
6189,Makaska,village,Slate Star,3275,,
6190,Makaska,village,Highland,2977,,
6191,Makaska,village,Magnustown,1240,,
6192,Makaska,village,Itinnina,2605,,
6193,Makaska,village,Cold Mansion,7127,,
6194,Makaska,village,Kawha,8445,,
6195,Makaska,village,Sacksville,5828,,
6196,Makaska,village,Hookvale,8788,,
6197,Makaska,town,Radio Park,16308,,
6198,Makaska,town,Land,14356,,
6199,Makaska,village,Kirktown,532,,
6200,Makaska,village,Edgemere,6359,,
6201,Makaska,village,Cape Torment,3257,,
6202,Makaska,village,Snyder,1005,,
6203,Makaska,village,Hadwiger Park,3231,,
6204,Makaska,village,Mannheim Dumptruck,5251,,
6205,Makaska,village,Tattermedalion Bay,8422,,
6206,Makaska,village,Malory,678,,
6207,Makaska,village,Watergate,728,,
6208,Makaska,village,Government Range,2385,,
6209,Makaska,village,Halfmoon,461,,
6210,Makaska,village,Burning Hand Lake,1401,,
6211,Makaska,village,Asphodels,1001,,
6212,Makaska,village,Les Sables GelŽs,193,,
6213,Makaska,village,New Krasynin,3228,,
6214,Makaska,village,Haze,2856,,
6215,Makaska,village,Elphinstone,4982,,
6216,Makaska,town,Blooming Shore,24954,,
6217,Makaska,village,Absolute Zero,1526,,
6218,Makaska,village,Cathedral Lake,2891,,
6219,Makaska,village,Babilonia,515,,
6220,Makaska,village,Marquis,1348,,
6221,Makaska,village,Witkasapa,1848,,
6222,Makaska,village,Brideland,1885,,
6223,Makaska,village,Washema,1399,,
6224,Makaska,village,New Delenshire Mills,2324,,
6225,Makaska,village,Youngsville,938,,
6226,Makaska,village,Cave,1202,,
6227,Makaska,village,Camp Thunderbird,144,,
6228,Makaska,village,Gravity,232,,
6229,Makaska,village,Dancing Bird Lake,268,,
6230,Makaska,village,Kane,139,,
6231,Makaska,village,Hotwater,736,,
6232,Makaska,village,Ninety-Six Mile,2450,,
6233,Makaska,village,Celesteville,3301,,
6234,Makaska,village,Job's Ranch,260,,
6235,Makaska,village,Rapid City,4144,,
6236,Makaska,hamlet,Kubo's Flat,86,,
6237,Makaska,village,Le Becq,601,,
6238,Makaska,village,Dunning,2247,,
6239,Makaska,village,Heights,166,,
6240,Makaska,village,Medoza,839,,
6241,Makaska,village,Flinabbey,901,,
6242,Makaska,hamlet,Port Traven,69,,
6243,Makaska,village,Luciantown,3701,,
6244,Makaska,village,Ciudad,210,,
6245,Makaska,village,Spandrell Ferry,74,,
6246,Makaska,village,Tahtay,98,,
6247,Makaska,village,Foster's Bridge,82,,
6248,Makaska,village,Fort Valentine,81,,
6249,Makaska,village,Mazaska Camp,941,,
6250,Makaska,village,Du Lhut,,,
6251,Makaska,hamlet,Possum Lodge,108,,
6252,Makaska,village,Port Asbestos,6501,,
6253,Makaska,village,Winterport,7801,,
6254,Makaska,town,Lynnport,18501,,
6255,Makaska,village,Salem,1801,,
6256,Makaska,town,Tulpanen,38001,,
6257,Makaska,village,Saint Ambrose,8944,,
6258,Makaska,village,Martinez,3701,,
6259,Makaska,village,Port Union,1501,,
6260,Makaska,hamlet,Cadia,801,,
6261,Makaska,village,Robillard,1044,,
6262,Makaska,village,Lake Saint Louis,826,,
6263,Makaska,village,Imnizaska,2422,,
6264,Makaska,village,Donald,1101,,
6265,Makaska,village,Marcian,1554,,
6266,Makaska,village,Winchester,3231,,
6267,Makaska,village,Des Chevres,1577,,
6268,Makaska,village,Stanborough,2301,,
6269,Makaska,village,Lake Vandal,2977,,
6270,Makaska,village,Wamdouska,502,,
6271,Makaska,village,Westney,1001,,
6272,Makaska,town,Saint Magnus,11001,,
6273,Makaska,village,Carson,1701,,
6274,Makaska,village,Kingman Creek,,,
6275,Makaska,village,Skellingville,1801,,
6276,Makaska,village,New Scandmark,8201,,
6277,Makaska,village,Red Fox,,,
6278,Makaska,village,Craig,,,
6279,Makaska,village,Halesburg,,,
6280,Makaska,village,Cherry Grove,,,
6281,Makaska,village,Wochanteshicha,,,
6282,Makaska,town,Ellison,,,
6283,Makaska,town,Rhodesylvania,,,
6284,Makaska,village,De Telling,,,
6285,Makaska,town,Iyotanhaha,122222,,
6286,Makaska,village,Hillview,3629,,
6287,Makaska,city,Ohunkagan,638963,,
6288,Makaska,town,Mythic,23213,,
6289,Makaska,village,Wazichang,,,
6290,Makaska,town,Wachacha,27777,,
6291,Makaska,village,McCloud,,,
6292,Makaska,town,Alexandretta,29443,,
6293,Makaska,village,Wowashakay,2628,,
6294,Makaska,village,Coup d'ƒchec,2130,,
6295,Makaska,town,Apple River,,,
6296,Makaska,town,Riverton,,,
6297,Makaska,village,Uppington,,,
6298,Makaska,village,Bethshalom,,,
6299,Makaska,town,Eureka,,,
6300,Makaska,town,Prairie Forge,31554,,
6301,Makaska,village,Saint Conrad,,,
6302,Makaska,village,Sothumberland,,,
6303,Makaska,town,Tokatawoape,27001,,
6304,Makaska,town,Wowichakeh,14001,,
6305,Makaska,village,Oichimani,3501,,
6306,Makaska,village,Sir Johnson's,1501,,
6307,Makaska,village,Gold,5001,,
6308,Makaska,village,Saint Anne,2801,,
6309,Makaska,village,Spirit,4401,,
6310,Makaska,village,Queenstown,3101,,
6311,Makaska,village,Crowham,1101,,
6312,Makaska,village,Fowlborough,2001,,
6313,Makaska,village,Hareshire,1401,,
6314,Makaska,village,Flowergarden,2001,,
6315,Makaska,town,Harmegido,44001,,
6316,Makaska,town,Yuiyeska,10001,,
6317,Makaska,village,Wabrioyate,3201,,
6318,Makaska,town,Waskuyecha,23001,,
6319,Makaska,village,Poindexter,444,,
6320,Makaska,village,Strahan,2422,,
6321,Makaska,village,Bard,3328,,
6322,Makaska,village,Tuckland,874,,
6323,Makaska,village,Sergeant,955,,
6324,Makaska,village,Sugar Bay,2155,,
6325,Makaska,village,Inyasa,1318,,
6326,Makaska,village,L'Aulne,444,,
6327,Makaska,village,Ironhill,2211,,
6328,Makaska,village,Saint Darian,877,,
6329,Makaska,town,Moon Prairie,17001,,
6330,Makaska,village,Pylonia,3301,,
6331,Makaska,village,Banks,810,,
6332,Makaska,village,Stonechild,3241,,
6333,Makaska,village,New Orlent,1441,,
6334,Makaska,village,Nehi,1492,,
6335,Makaska,village,Juliet City,188,,
6336,Makaska,village,Last Tree,188,,
6337,Makaska,village,Black Pine,248,,
6338,Makaska,village,Enoch,963,,
6339,Makaska,village,Verdugo,188,,
6340,Makaska,village,Ko,419,,
6341,Makaska,village,Beamville,523,,
6342,Makaska,village,Saint Catherine's,523,,
6343,Makaska,village,East Paine River,1321,,
6344,Makaska,village,Lenore,841,,
6345,Makaska,village,Brandon Went,1862,,
6346,Makaska,village,Fred,1862,,
6347,Makaska,village,The Lulls,1314,,
6348,Makaska,village,Davison,1294,,
6349,Makaska,village,Mahpiya,3805,,
6350,Makaska,village,Slade,879,,
6351,Makaska,village,Kelso,1315,,
6352,Makaska,village,Larimy,3101,,
6353,Makaska,town,South Trinity,12001,,
6354,Makaska,town,Springfield,32001,,
6355,Makaska,town,Suttonville,13501,,
6356,Makaska,town,Cottonwood Dunes,,,
6357,Makaska,village,Long Beach,,,
6358,Makaska,village,Wosdonyeh,4401,,
6359,Makaska,town,Taspanchang,33001,,
6360,Makaska,town,Brighthorse,11001,,
6361,Makaska,town,Midesapa,72001,,
6362,Makaska,village,Jack,3301,,
6363,Makaska,town,Palascena,12701,,
6364,Makaska,village,Iron Creek,2101,,
6365,Makaska,village,Ava,2701,,
6366,Makaska,village,Fort Meese,7501,,
6367,Makaska,village,Sparrowhawk,1901,,
6368,Makaska,village,Durance Vile,3101,,
6369,Makaska,village,Ramshackle,1001,,
6370,Makaska,village,Ragged River,8701,,
6371,Makaska,village,Cathill Mills,,,
6372,Makaska,town,Gonkula Bay,17001,,
6373,Makaska,village,Saint Maia,2101,,
6374,Makaska,town,Waxwing Slain,31001,,
6375,Makaska,village,Crowingroost,2501,,
6376,Makaska,village,Blackville,3401,,
6377,Makaska,village,Rolling,4501,,
6378,Makaska,village,Tenskaping,5601,,
6379,Makaska,town,Tormentine,18001,,
6380,Makaska,village,West Springford,1701,,
6381,Makaska,village,Patuya,1901,,
6382,Makaska,village,Gilsinan,2101,,
6383,Makaska,village,Axmaker,5101,,
6384,Makaska,village,Cow Island,1001,,
6385,Makaska,village,Warra,4201,,
6386,Makaska,village,Goulburn Creek,3301,,
6387,Makaska,village,Callackasee,2401,,
6388,Makaska,village,Pettigrew,1001,,
6389,Makaska,town,Ransom City,11801,,
6390,Makaska,village,Ardentic,2901,,
6391,Makaska,village,Neck,1301,,
6392,Makaska,village,Pouilh,4801,,
6393,Makaska,village,Saint Ronan,4501,,
6394,Makaska,village,Soonkawakan,4101,,
6395,Makaska,hamlet,Cape Drenda,301,,
6396,Makaska,village,Connell,2201,,
6397,Makaska,village,Port-aux-Maons,4301,,
6398,Makaska,village,Charging Bull,1701,,
6399,Makaska,village,Saint Justine,4401,,
6400,Makaska,town,Midetahtong,13001,,
6401,Makaska,village,Lakeville,4401,,
6402,Makaska,village,Athawaska,5001,,
6403,Makaska,village,Tiger,2301,,
6404,Makaska,village,Some City,5101,,
6405,Makaska,village,Big Hat,2501,,
6406,Makaska,village,Shelbyville,3801,,
6407,Makaska,village,Dread Creek,,,
6408,Makaska,village,Bonnikwonk,,,
6409,Makaska,village,New Dominion,,,
6410,Makaska,village,Crowmore,,,
6411,Makaska,town,Wakefield,,,
6412,Makaska,village,Stroadland,,,
6413,Makaska,village,Public Mines,600,,
6414,Makaska,village,Hoal,2601,,
6415,Makaska,village,Lallagonch,,,
6416,Makaska,village,Sandy,,,
6417,Makaska,village,Bobo,2001,,
6418,Makaska,village,Ougaba,3301,,
6419,Makaska,village,Newburg,1701,,
6420,Makaska,village,Howard,4401,,
6421,Makaska,village,Nod,1401,,
6422,Makaska,village,Eddison Wood,6601,,
6423,Makaska,village,Silland,3801,,
6424,Makaska,town,Moosnoots,12101,,
6425,Makaska,town,Belle Plain,,,
6426,Makaska,village,Oosby,1740,,
6427,Makaska,hamlet,Oaktree,,,
6428,Makaska,village,Panko,1072,,
6429,Makaska,village,Belle Cloche,577,,
6430,Makaska,hamlet,Koha,285,,
6431,Makaska,hamlet,Saint Archibald,194,,
6432,Makaska,village,Tusk,277,,
6433,Makaska,village,Scary Bear,922,,
6434,Makaska,hamlet,Amy,401,,
6435,Makaska,village,Warwick,2701,,
6436,Makaska,village,Sacramento,1701,,
6437,Makaska,village,Grayhorse,2701,,
6438,Makaska,village,Lodgepole,1101,,
6439,Makaska,hamlet,Merry Harring,201,,
6440,Makaska,hamlet,Cahadou Nord,251,,
6441,Makaska,village,Charter Crossing,401,,
6442,Makaska,village,Glory,3201,,
6443,Makaska,village,Ortiz City,1501,,
6444,Makaska,village,Robuckle Bay,2201,,
6445,Makaska,village,Robuckle Arms,2001,,
6446,Makaska,village,Twotrees,1001,,
6447,Makaska,village,New Ork,501,,
6448,Makaska,hamlet,One Fish,50,,
6449,Makaska,village,Pontigont,305,,
6450,Makaska,hamlet,Clover Junction,77,,
6451,Makaska,village,Woayatey,4501,,
6452,Makaska,village,Cord Lake,3301,,
6453,Makaska,village,Barsook,733,,
6454,Makaska,village,Wyborg,,,
6455,Makaska,town,Midesapa,72001,,
6456,Makaska,city,Ohunkagan,638963,,
6457,Makaska,town,Wachacha,27777,,
6458,Makaska,town,Riverton,34040,,
6459,Makaska,town,Alexandretta,29443,,
6460,Makaska,town,Prairie Forge,31554,,
6461,Makaska,town,Apple River,10923,,
6462,Makaska,town,University Village,17892,,
6463,Makaska,town,Land,14426,,
6464,Makaska,town,Blooming Shore,24954,,
6465,Makaska,city,Marksville,111347,,
6466,Makaska,town,Racetrack,4877,,
6467,Makaska,village,Bard,2377,,
6468,Makaska,town,Meridian,10747,,
6469,Makaska,town,Redbank,15151,,
6470,Makaska,village,Saint Phaedrus,3774,,
6471,Makaska,village,Ironhill,2211,,
6472,Makaska,town,Archantana,20448,,
6473,Makaska,town,Huntington,12475,,
6474,Makaska,village,Ahanji,3592,,
6475,Makaska,village,East Paine River,1321,,
6476,Makaska,town,Glensheen,11847,,
6477,Makaska,town,Paine River,12143,,
6478,Makaska,village,New Orlent,1441,,
6479,Makaska,town,Moorestown,2686,,
6480,Makaska,town,McKenzieville,4073,,
6481,Makaska,town,Sainte-Rose-des-Gauphres,12585,,
6482,Makaska,town,Grants Pass,10024,,
6483,Makaska,village,Stonechild,3241,,
6484,Makaska,village,Washema,1399,,
6485,Makaska,village,Cloudfall,1627,,
6486,Makaska,village,Snyder,1005,,
6487,Makaska,town,Spencerville,10114,,
6488,Makaska,village,Robillard,1044,,
6489,Makaska,village,Eagle Road,2470,,
6490,Makaska,village,Eschaton Wells,4644,,
6491,Makaska,town,Deal City,14256,,
6492,Makaska,village,Buffalo Danger,1825,,
6493,Makaska,village,Daybreak,1294,,
6494,Makaska,village,Mahpiya,3805,,
6495,Makaska,town,Queen Rhiannon,35058,,
6496,Makaska,village,Bdeota,2727,,
6497,Makaska,village,Strahan,2422,,
6498,Makaska,village,Fincastle,1276,,
6499,Makaska,town,Rodion Wood,21215,,
6500,Makaska,village,Ravenshoe,2303,,
6501,Makaska,village,Blue Guitar Hill,992,,
6502,Makaska,village,Slade,879,,
6503,Makaska,village,Franks,1097,,
6504,Makaska,village,Larimy,3101,,
6505,Makaska,village,Tenskaping,5601,,
6506,Makaska,town,Springfield,32001,,
6507,Makaska,village,Westney,1001,,
6508,Makaska,village,Durance Vile,3101,,
6509,Makaska,village,Sparrowhawk,1901,,
6510,Makaska,town,Cathill Mills,11001,,
6511,Makaska,village,Bonnikwonk,8801,,
6512,Makaska,village,Long Beach,7201,,
6513,Makaska,village,Dread Creek,4201,,
6514,Makaska,town,Wakefield,17001,,
6515,Makaska,village,Crowmore,7001,,
6516,Makaska,village,Stroadland,9501,,
6517,Makaska,village,New Dominion,8001,,
6518,Makaska,town,Cottonwood Dunes,24501,,
6519,Makaska,town,White Earth Agency,19054,,
6520,Makaska,village,Lallagonch,1001,,
6521,Makaska,village,Sandy,701,,
6522,Makaska,village,Silland,4301,,
6523,Makaska,village,Eddison Wood,8001,,
6524,Makaska,town,Belle Plain,11001,,
6525,Makaska,village,Heyatemde Lake,7445,,
6526,Makaska,village,Knashka,4290,,
6527,Makaska,village,Panko,1072,,
6528,Makaska,town,Saint Michael,11495,,
6529,Makaska,village,Luciantown,3701,,
6530,Makaska,village,Glory,3201,,
6531,Makaska,village,Ortiz City,1501,,
6532,Makaska,village,New Ork,501,,
6533,Makaska,village,New Delenshire Mills,2324,,
6534,Makaska,village,Babilonia,515,,
6535,Makaska,village,Juliet City,188,,
6536,Makaska,village,Sacksville,5828,,
6537,Makaska,village,Hoal,2601,,
6538,Makaska,village,Fort Humble,2607,,
6539,Makaska,village,Normal,9571,,
6540,Makaska,village,Blue Diamond Bluffs,5250,,
6541,Makaska,village,Savage,5721,,
6542,Makaska,village,North Savage,7701,,
6543,Makaska,village,Hecatomb,1651,,
6544,Makaska,village,Durret,701,,
6545,Makaska,village,Absolute Zero,1526,,
6546,Makaska,village,Des Arbres,3207,,
6547,Makaska,village,Woayatey,4501,,
6548,Makaska,village,Tengri House,6001,,
6549,Makaska,town,Moon Prairie,17001,,
6550,Makaska,village,Cord Lake,3301,,
6551,Makaska,town,Matushka,11811,,
6552,Makaska,village,Porter Estates,5001,,
6553,Makaska,village,Pylonia,3301,,
6554,Makaska,village,Port Nero,8568,,
6555,Makaska,village,Marquis,1348,,
6556,Makaska,town,Waxwing Slain,31001,,
6557,Makaska,town,Waskuyecha,23001,,
6558,Makaska,village,Ransom City,4401,,
6559,Wisecota,town,Kahsaka River,,,
6560,Wisecota,village,Pattagumpus,,,
6561,Wisecota,village,Pattagumpus Center,,,
6562,Wisecota,village,Najyanyoh,,,
6563,Wisecota,town,Periwachatt,,,
6564,Wisecota,town,Tabreca,,,
6565,Wisecota,village,La'akea Heights,,,
6566,Wisecota,town,Nakiya,,,
6567,Wisecota,village,Ste. Pauline,,,
6568,Wisecota,town,Rotor,,,
6569,Wisecota,town,Meeukagon,,,
6570,Wisecota,town,Midland,,,
6571,Wisecota,city,Juniper Bay,,,
6572,Wisecota,city,Saigeohn,,,
6573,Wisecota,village,Shaping,,,
6574,Wisecota,village,Kahsaka Falls,,,
6575,Wisecota,village,Coustois Bay,,,
6576,Wisecota,village,Otœhkwa Bay,,,
6577,Wisecota,hamlet,Archantan Bay,,,
6578,Wisecota,village,Grand Marais,,,
6579,Wisecota,hamlet,Blacksmith Bay,,,
6580,Wisecota,village,Royois,,,
6581,Wisecota,village,Southside,,,
6582,Wisecota,village,Railway Gardens,,,
6583,Wisecota,town,Onatino,,,
6584,Wisecota,town,Lampfield,,,
6585,Wisecota,village,Dewey,,,
6586,Wisecota,village,West-of-Rail,,,
6587,Wisecota,village,Gillespie,,,
6588,Wisecota,village,Claireville,,,
6589,Wisecota,village,Hopper Bay,,,
6590,Wisecota,town,Whitefish,,,
6591,Wisecota,village,Umberton,,,
6592,Wisecota,village,Johnson Lake,,,
6593,Wisecota,village,Toddard Junction,,,
6594,Wisecota,hamlet,Portage Mouth,,,
6595,Wisecota,village,Port Claireville,,,
6596,Wisecota,town,Wihinapa,,,
6597,Wisecota,village,Badden,,,
6598,Wisecota,village,Campman,,,
6599,Wisecota,village,Sukacz,,,
6600,Wisecota,town,Bridalton,,,
6601,Wisecota,hamlet,Upper Tollbridge,,,
6602,Wisecota,village,Kingdom,,,
6603,Wisecota,village,Jack Low,,,
6604,Wisecota,village,Lawry,,,
6605,Wisecota,village,Martins Spur,,,
6606,Wisecota,village,Northwood Township,,,
6607,Wisecota,hamlet,Half Mile Town,,,
6608,Wisecota,town,Cambacere,,,
6609,Wisecota,town,Seewachewa,,,
6610,Wisecota,town,Two Rivers,,,
6611,Wisecota,hamlet,Piereshore,,,
6612,Wisecota,hamlet,Hundred,,,
6613,Wisecota,village,Gilbertsford,,,
6614,Wisecota,town,Orielles,,,
6615,Wisecota,town,Presidential Lakes,,,
6616,Wisecota,village,Au Boyau,,,
6617,Wisecota,hamlet,ële du Lac,28,,
6618,Wisecota,village,Marquinas,261,,
6619,Wisecota,village,Spaulding,,,
6620,Wisecota,town,Beaugrande,,,
6621,Wisecota,village,Garretsford,,,
6622,Wisecota,hamlet,Trail,67,,
6623,Wisecota,town,Isthmus,,,
6624,Wisecota,hamlet,Bend,,,
6625,Wisecota,hamlet,Bordure,,,
6626,Wisecota,village,Division-De-La-Rivire,,,
6627,Wisecota,village,Wilson,,,
6628,Wisecota,town,Stephanie,,,
6629,Wisecota,hamlet,Thoroughfare,,,
6630,Wisecota,village,Low River,,,
6631,Wisecota,town,Lakes Crossing,,,
6632,Wisecota,town,Fitzjames,,,
6633,Wisecota,hamlet,South Springfield,,,
6634,Wisecota,hamlet,Valterra Junction,,,
6635,Wisecota,village,Brad,,,
6640,Wisecota,city,Saigeohn City,,,
6641,Riopoderos,city,Las Animas,,,
6642,Riopoderos,town,Kinnowa Forks,,,
6643,Riopoderos,city,Wayneright,,,
6644,Riopoderos,town,Porte Springs,11000,,
6645,Riopoderos,city,Colurona,,,
6646,Riopoderos,village,Cherry Hills,,,
6647,Riopoderos,village,Humboldt,,,
6648,Riopoderos,town,Barstow,,,
6649,Riopoderos,village,Estancia,,,
6650,Riopoderos,village,Bancroft,,,
6651,Riopoderos,village,Akron Forks,,,
6652,Riopoderos,town,Mesa Grande,,,
6653,Riopoderos,village,Trumbore,,,
6654,Riopoderos,village,Horse Creek,,,
6655,Riopoderos,village,Avon,,,
6656,Riopoderos,village,Cedarville,,,
6657,Riopoderos,village,Gordon Springs,,,
6658,Riopoderos,village,Pleasington,,,
6659,Riopoderos,village,Irvine,,,
6660,Riopoderos,town,Miguel,,,
6661,Riopoderos,town,Midway,,,
6662,Riopoderos,town,Clockner,,,
6663,Riopoderos,town,Glenwood,,,
6664,Riopoderos,village,Almont,,,
6665,Riopoderos,village,Enoch,,,
6666,Riopoderos,village,Poplar,,,
6667,Riopoderos,village,Feyweather,,,
6668,Riopoderos,town,Redding,,,
6669,Riopoderos,town,Hurricane,,,
6670,Riopoderos,town,Ross Springs,,,
6671,Riopoderos,town,Twin Forks,,,
6672,Riopoderos,town,Mustang,,,
6673,Riopoderos,town,Wray,,,
6674,Riopoderos,town,Martin,,,
6675,Riopoderos,town,Merryman,,,
6676,Riopoderos,town,Cookfield,,,
6677,Riopoderos,village,Passiondale,,,
6678,Riopoderos,village,Sutterville,,,
6679,Riopoderos,village,Simon,,,
6680,Riopoderos,town,Wayne City,,,
6681,Riopoderos,town,Hanumuneeko,,,
6682,Riopoderos,village,Sequoia,,,
6683,Riopoderos,town,Onaros,,,
6684,Riopoderos,town,Wabash,,,
6685,Riopoderos,town,Woodward,,,
6686,Riopoderos,town,Bronze River,,,
6687,Riopoderos,village,Edde,,,
6688,Riopoderos,town,Maddison,,,
6689,Riopoderos,village,Arrow Lake,,,
6690,Riopoderos,village,Rosanne,,,
6691,Riopoderos,town,Apawi,,,
6692,Riopoderos,village,Kanarraville,,,
6693,Riopoderos,town,Lehigh,,,
6694,Riopoderos,village,Bixley,,,
6695,Riopoderos,village,Harmon,,,
6696,Riopoderos,village,Newford / _azowakp‡na,,,
6697,Riopoderos,village,Millington,,,
6698,Riopoderos,town,Sathemine,,,
6699,Riopoderos,town,Aldena,,,
6700,Riopoderos,town,Tennewa Springs,,,
6701,Riopoderos,village,Hollyhock,,,
6702,Riopoderos,village,Warano,,,
6703,Riopoderos,town,Copper Creek,,,
6704,Riopoderos,village,Virginiadale,,,
6705,Riopoderos,town,Redstone,,,
6706,Riopoderos,village,Ault,,,
6707,Riopoderos,village,Murdett,,,
6708,Riopoderos,village,Ardenne,,,
6709,Riopoderos,village,Livermore,,,
6710,Riopoderos,village,Cholla,,,
6711,Riopoderos,village,Entrance,,,
6712,Riopoderos,village,Vesper,,,
6713,Riopoderos,village,Dutton,,,
6714,Riopoderos,village,Minnona,,,
6715,Riopoderos,hamlet,Menlo,,,
6716,Riopoderos,village,Hoka'tanahrou,,,
6717,Riopoderos,village,Dyveson,,,
6719,Riopoderos,village,Serpentine Valley,,,
6720,Riopoderos,town,Cascade,,,
6721,Riopoderos,village,Des Plaines,,,
6722,Riopoderos,town,Hanoke,,,
6723,Riopoderos,town,Fort Gainsworth,,,
6724,Riopoderos,village,Rythe,,,
6725,Riopoderos,village,Gadsel,,,
6726,Riopoderos,village,Osceana,,,
6727,Riopoderos,village,Vona,,,
6728,Riopoderos,village,Dallop,,,
6729,Riopoderos,village,Coltan,,,
6730,Riopoderos,village,Esplanada,,,
6731,Riopoderos,village,Cliffside,,,
6732,Riopoderos,village,Ouviers,,,
6733,Riopoderos,village,Fieldrow,,,
6734,Riopoderos,village,Sevier,,,
6735,Riopoderos,town,Elsinore,,,
6736,Riopoderos,hamlet,Paragonah,,,
6737,Riopoderos,village,Wasilla,,,
6738,Riopoderos,village,Alascoosa,,,
6739,Riopoderos,village,Junction City,,,
6740,Riopoderos,village,Ponderosa,,,
6741,Riopoderos,village,Wembley,,,
6742,Riopoderos,village,Nawshawee,,,
6743,Riopoderos,town,Basalt,,,
6744,Riopoderos,village,Nucla,,,
6745,Riopoderos,village,Pellburg,,,
6746,Riopoderos,village,Russel,,,
6747,Riopoderos,village,Ogden,,,
6748,Riopoderos,village,Muskaw Junction,,,
6749,Riopoderos,village,Cambridge,,,
6750,Riopoderos,village,Bellenance,,,
6751,Riopoderos,village,Sawachee,,,
6752,Riopoderos,village,Roland,,,
6753,Riopoderos,town,Lochbuie,,,
6754,Riopoderos,town,Waltersburg,,,
6755,Riopoderos,village,Howardsville,,,
6756,Riopoderos,town,Norwick,,,
6757,Riopoderos,village,Fraser,,,
6758,Riopoderos,town,Maskonee City,,,
6759,Riopoderos,village,Barefoot Hill,,,
6760,Riopoderos,village,Aspen Mountain Village,,,
6761,Riopoderos,village,Bond,,,
6762,Riopoderos,village,Riowa,,,
6763,Riopoderos,village,Mount Vernon,,,
6764,Riopoderos,village,Bluewater,,,
6765,Riopoderos,village,Fortazela,,,
6766,Riopoderos,village,Eurebey,,,
6767,Riopoderos,village,Hildrey,,,
6768,Riopoderos,village,Aphram,,,
6769,Riopoderos,village,Panqualta - Pank_altŽ,,,
6770,Riopoderos,village,Deschempes,,,
6771,Riopoderos,village,Monument,,,
6772,Riopoderos,village,Elgin,,,
6773,Riopoderos,village,Tincas,,,
6774,Riopoderos,city,Swansonville,1094500,,
6776,Riopoderos,village,Appledale,,,
6777,Riopoderos,village,Tusipah Village,,,
6778,Riopoderos,village,Deckers,,,
6779,Riopoderos,hamlet,Leschampions Pass,,,
6780,Riopoderos,village,Kersey,,,
6781,Riopoderos,village,Lodgewood,,,
6782,Riopoderos,village,Sodalite Springs,,,
6783,Riopoderos,village,Fall River,,,
6784,Riopoderos,village,Orange,,,
6785,Riopoderos,village,Lerond,,,
6786,Riopoderos,village,Iolite,,,
6787,Riopoderos,village,Emery,,,
6788,Riopoderos,village,Mepanche,,,
6789,Riopoderos,village,Ordway,,,
6790,Riopoderos,village,Weeminuche,,,
6791,Riopoderos,hamlet,Raton,,,
6792,Riopoderos,village,Hughes,,,
6793,Riopoderos,hamlet,Derby Field,,,
6794,Riopoderos,village,Kaycee,,,
6795,Riopoderos,village,Bishop - TŽshŽwapka,,,
6796,Riopoderos,village,Leyhey / Tpa'lŽehye,,,
6797,Riopoderos,village,Forktail,,,
6798,Riopoderos,village,Rogden,,,
6799,Riopoderos,village,Holtcrest,,,
6800,Riopoderos,village,Winnoka,,,
6801,Riopoderos,village,Olganner,,,
6803,Riopoderos,village,Kellene - NeesŽyowug‡_,,,
6804,Riopoderos,village,Sawapona / Sˆ-wakp_na,,,
6805,Riopoderos,village,Hausman,,,
6806,Riopoderos,village,Waltzburg,,,
6807,Riopoderos,village,Arlo,,,
6808,Riopoderos,village,Boydd Creek,,,
6809,Riopoderos,village,Almaneer,,,
6810,Riopoderos,village,Burnes,,,
6811,Riopoderos,village,Soldier's Inn,,,
6812,Riopoderos,village,Greenswood,,,
6813,Riopoderos,village,Opaline,,,
6814,Riopoderos,village,Winsley,,,
6815,Riopoderos,village,Ogalia,,,
6816,Riopoderos,hamlet,Dixfield,,,
